time,nudge,attn
1749217480.9568796,False,0.635
1749217480.9916878,False,0.6333333333333333
1749217481.0286126,False,0.6316666666666667
1749217481.0639913,False,0.63
1749217481.1007094,False,0.6283333333333333
1749217481.136218,False,0.6266666666666667
1749217481.1736755,False,0.625
1749217481.2071168,False,0.6233333333333333
1749217481.2416716,False,0.6216666666666667
1749217481.2766922,False,0.62
1749217481.315098,False,0.6183333333333333
1749217481.3503952,False,0.6166666666666667
1749217481.3877883,False,0.615
1749217481.422699,False,0.6133333333333333
1749217481.4585779,False,0.6116666666666667
1749217481.4942057,False,0.61
1749217481.5297828,False,0.6083333333333333
1749217481.5649831,False,0.6066666666666667
1749217481.5996149,False,0.605
1749217481.6360416,False,0.6033333333333334
1749217481.6724756,False,0.6016666666666667
1749217481.707023,False,0.6
1749217481.740765,False,0.5983333333333334
1749217481.7739718,False,0.5966666666666667
1749217481.8095198,False,0.595
1749217481.870372,False,0.5933333333333334
1749217481.9108515,False,0.5916666666666667
1749217481.9474046,False,0.59
1749217481.9829812,False,0.5883333333333334
1749217482.0199172,False,0.5866666666666667
1749217482.0583565,False,0.585
1749217482.0961182,False,0.5833333333333334
1749217482.1297872,False,0.5816666666666667
1749217482.1690779,False,0.58
1749217482.2046247,False,0.5783333333333334
1749217482.2439504,False,0.5766666666666667
1749217482.2819583,False,0.575
1749217482.3211374,False,0.5733333333333334
1749217482.3606422,False,0.5716666666666667
1749217482.3978534,False,0.57
1749217482.435605,False,0.5683333333333334
1749217482.4751108,False,0.5666666666666667
1749217482.5148003,False,0.565
1749217482.554026,False,0.5633333333333334
1749217482.5924997,False,0.5616666666666666
1749217482.6291778,False,0.56
1749217482.6659505,False,0.5583333333333333
1749217482.7018585,False,0.5566666666666666
1749217482.7426422,False,0.555
1749217482.7782638,False,0.5533333333333333
1749217482.8142526,False,0.5516666666666666
1749217482.8531992,False,0.55
1749217482.8867092,False,0.5483333333333333
1749217482.9242673,False,0.5466666666666666
1749217482.9641962,False,0.545
1749217482.9994626,False,0.5433333333333333
1749217483.0367198,False,0.5416666666666666
1749217483.077834,False,0.54
1749217483.1158788,False,0.5383333333333333
1749217483.1535895,False,0.5366666666666666
1749217483.237321,False,0.535
1749217483.2784963,False,0.5333333333333333
1749217483.3172073,False,0.5316666666666666
1749217483.3524725,False,0.53
1749217483.3881738,False,0.5283333333333333
1749217483.4262638,False,0.5266666666666666
1749217483.463893,False,0.525
1749217483.4999104,False,0.5233333333333333
1749217483.5410097,False,0.5216666666666666
1749217483.576143,False,0.52
1749217483.6112337,False,0.5183333333333333
1749217483.6474128,False,0.5166666666666667
1749217483.6853993,False,0.515
1749217483.7353368,False,0.5133333333333333
1749217483.773948,False,0.5116666666666667
1749217483.811026,False,0.51
1749217483.848228,False,0.5083333333333333
1749217483.884181,False,0.5066666666666667
1749217483.925664,False,0.505
1749217483.9639187,False,0.5033333333333333
1749217483.999217,False,0.5016666666666667
1749217484.0388777,False,0.5
1749217484.0755236,False,0.49833333333333335
1749217484.1140578,False,0.49666666666666665
1749217484.1499197,False,0.495
1749217484.1862378,False,0.49333333333333335
1749217484.22135,False,0.49166666666666664
1749217484.2617884,False,0.49
1749217484.300053,False,0.48833333333333334
1749217484.3358898,False,0.4866666666666667
1749217484.3694475,False,0.485
1749217484.4008734,False,0.48333333333333334
1749217484.4384131,False,0.4816666666666667
1749217484.4763649,False,0.48
1749217484.5379872,False,0.47833333333333333
1749217484.602996,False,0.4766666666666667
1749217484.6421807,False,0.475
1749217484.6806767,False,0.47333333333333333
1749217484.7167556,False,0.4716666666666667
1749217484.7563171,False,0.47
1749217484.7955704,False,0.4683333333333333
1749217484.8289506,False,0.4666666666666667
1749217484.8653188,False,0.465
1749217484.9009078,False,0.4633333333333333
1749217484.9350924,False,0.46166666666666667
1749217484.9694002,False,0.46
1749217485.00539,False,0.4583333333333333
1749217485.0389643,False,0.45666666666666667
1749217485.073393,False,0.455
1749217485.1073077,False,0.4533333333333333
1749217485.140805,False,0.45166666666666666
1749217485.1742387,False,0.45
1749217485.211074,False,0.4483333333333333
1749217485.2516105,False,0.44666666666666666
1749217485.293206,False,0.445
1749217485.3348246,False,0.44333333333333336
1749217485.3737733,False,0.44166666666666665
1749217485.4095845,False,0.44166666666666665
1749217485.4464467,False,0.44166666666666665
1749217485.483681,False,0.44166666666666665
1749217485.5197399,False,0.44166666666666665
1749217485.56043,False,0.44166666666666665
1749217485.5972278,False,0.44166666666666665
1749217485.632884,False,0.44166666666666665
1749217485.669471,False,0.44166666666666665
1749217485.704296,False,0.44166666666666665
1749217485.7405043,False,0.44166666666666665
1749217485.7775874,False,0.44166666666666665
1749217485.8142502,False,0.44166666666666665
1749217485.8521738,False,0.44166666666666665
1749217485.8883119,False,0.44166666666666665
1749217485.963557,False,0.44166666666666665
1749217486.0031722,False,0.44166666666666665
1749217486.044336,False,0.44166666666666665
1749217486.0831575,False,0.44166666666666665
1749217486.1238196,False,0.44166666666666665
1749217486.161466,False,0.44166666666666665
1749217486.194509,False,0.44166666666666665
1749217486.2321396,False,0.44166666666666665
1749217486.2692523,False,0.44166666666666665
1749217486.3060806,False,0.44166666666666665
1749217486.3420987,False,0.44166666666666665
1749217486.3770227,False,0.44166666666666665
1749217486.4130955,False,0.44166666666666665
1749217486.4531372,False,0.44166666666666665
1749217486.4877453,False,0.44166666666666665
1749217486.522917,False,0.44166666666666665
1749217486.555343,False,0.44166666666666665
1749217486.5907118,False,0.44166666666666665
1749217486.6259897,False,0.44166666666666665
1749217486.6613057,False,0.44166666666666665
1749217486.6979616,False,0.44166666666666665
1749217486.736074,False,0.44166666666666665
1749217486.7738724,False,0.44166666666666665
1749217486.810489,False,0.44166666666666665
1749217486.8456187,False,0.44166666666666665
1749217486.886267,False,0.44166666666666665
1749217486.9250672,False,0.44166666666666665
1749217486.961064,False,0.44166666666666665
1749217486.9961843,False,0.44166666666666665
1749217487.0304189,False,0.44166666666666665
1749217487.0641685,False,0.44166666666666665
1749217487.0989358,False,0.44166666666666665
1749217487.1334882,False,0.44166666666666665
1749217487.1723223,False,0.44166666666666665
1749217487.2041843,False,0.44166666666666665
1749217487.2396631,False,0.44166666666666665
1749217487.3184884,False,0.44166666666666665
1749217487.360427,False,0.44166666666666665
1749217487.3986602,False,0.44166666666666665
1749217487.4378426,False,0.44166666666666665
1749217487.4783542,False,0.44166666666666665
1749217487.515876,False,0.44166666666666665
1749217487.554864,False,0.44166666666666665
1749217487.5917106,False,0.44166666666666665
1749217487.6303399,False,0.44166666666666665
1749217487.6723459,False,0.44166666666666665
1749217487.7111883,False,0.44166666666666665
1749217487.7525237,False,0.44166666666666665
1749217487.7913387,False,0.44166666666666665
1749217487.8265908,False,0.44166666666666665
1749217487.8620718,False,0.44166666666666665
1749217487.898565,False,0.44166666666666665
1749217487.9339085,False,0.44166666666666665
1749217487.9722056,False,0.44166666666666665
1749217488.0073977,False,0.44166666666666665
1749217488.0400538,False,0.44166666666666665
1749217488.07644,False,0.44166666666666665
1749217488.1160662,False,0.44166666666666665
1749217488.1535478,False,0.44166666666666665
1749217488.1916516,False,0.44166666666666665
1749217488.2285259,False,0.44166666666666665
1749217488.263568,False,0.44166666666666665
1749217488.3005683,False,0.44166666666666665
1749217488.3390522,False,0.44166666666666665
1749217488.38004,False,0.44166666666666665
1749217488.4169154,False,0.44166666666666665
1749217488.4553292,False,0.44166666666666665
1749217488.4928784,False,0.44166666666666665
1749217488.538044,False,0.44166666666666665
1749217488.5750828,False,0.44166666666666665
1749217488.6131494,False,0.44166666666666665
1749217488.6879816,False,0.44166666666666665
1749217488.727044,False,0.44166666666666665
1749217488.7617664,False,0.44166666666666665
1749217488.7958546,False,0.44166666666666665
1749217488.8335738,False,0.44166666666666665
1749217488.873656,False,0.44166666666666665
1749217488.9133303,False,0.44166666666666665
1749217488.940796,False,0.44166666666666665
1749217488.9754426,False,0.44166666666666665
1749217489.013143,False,0.44166666666666665
1749217489.0548146,False,0.44166666666666665
1749217489.0955896,False,0.44166666666666665
1749217489.1353846,False,0.44166666666666665
1749217489.1761281,False,0.44166666666666665
1749217489.215954,False,0.44166666666666665
1749217489.2572331,False,0.44166666666666665
1749217489.2962394,False,0.44166666666666665
1749217489.3342867,False,0.44166666666666665
1749217489.3724136,False,0.44166666666666665
1749217489.4092038,False,0.44166666666666665
1749217489.443946,False,0.44166666666666665
1749217489.4797633,False,0.44166666666666665
1749217489.51572,False,0.44166666666666665
1749217489.5539894,False,0.44166666666666665
1749217489.5909877,False,0.44166666666666665
1749217489.6261086,False,0.44166666666666665
1749217489.6579206,False,0.44166666666666665
1749217489.6935143,False,0.44166666666666665
1749217489.729273,False,0.44166666666666665
1749217489.7641802,False,0.44166666666666665
1749217489.7997642,False,0.44166666666666665
1749217489.8338735,False,0.44166666666666665
1749217489.867509,False,0.44166666666666665
1749217489.906399,False,0.44166666666666665
1749217489.938781,False,0.44166666666666665
1749217489.974157,False,0.44166666666666665
1749217490.0088484,False,0.44166666666666665
1749217490.0451798,False,0.44166666666666665
1749217490.0819614,False,0.44166666666666665
1749217490.134036,False,0.44166666666666665
1749217490.1721935,False,0.44166666666666665
1749217490.20696,False,0.44166666666666665
1749217490.2432053,False,0.44166666666666665
1749217490.277979,False,0.44166666666666665
1749217490.31085,False,0.44166666666666665
1749217490.3455384,False,0.44166666666666665
1749217490.381938,False,0.44166666666666665
1749217490.4215722,False,0.44166666666666665
1749217490.455824,False,0.44166666666666665
1749217490.4912732,False,0.44166666666666665
1749217490.5294158,False,0.44166666666666665
1749217490.5709202,False,0.44166666666666665
1749217490.606857,False,0.44166666666666665
1749217490.6431198,False,0.44166666666666665
1749217490.6805415,False,0.44166666666666665
1749217490.7157745,False,0.44166666666666665
1749217490.7520466,False,0.44166666666666665
1749217490.7890313,False,0.44166666666666665
1749217490.825741,False,0.44166666666666665
1749217490.8610983,False,0.44166666666666665
1749217490.8967876,False,0.44166666666666665
1749217490.9342043,False,0.44166666666666665
1749217490.970162,False,0.44166666666666665
1749217491.0047212,False,0.44166666666666665
1749217491.0387833,False,0.44166666666666665
1749217491.0734375,False,0.44166666666666665
1749217491.110592,False,0.44166666666666665
1749217491.1445096,False,0.44166666666666665
1749217491.1792572,False,0.44166666666666665
1749217491.2144902,False,0.44166666666666665
1749217491.2532623,False,0.44166666666666665
1749217491.288403,False,0.44166666666666665
1749217491.3231378,False,0.44166666666666665
1749217491.406515,False,0.44166666666666665
1749217491.449727,False,0.44166666666666665
1749217491.4881663,False,0.44166666666666665
1749217491.5283537,False,0.44166666666666665
1749217491.5640514,False,0.44166666666666665
1749217491.6008852,False,0.44166666666666665
1749217491.6379197,False,0.44166666666666665
1749217491.6737645,False,0.44166666666666665
1749217491.7112637,False,0.44166666666666665
1749217491.750016,False,0.44166666666666665
1749217491.7857194,False,0.44166666666666665
1749217491.8221667,False,0.44166666666666665
1749217491.8629293,False,0.44166666666666665
1749217491.9025924,False,0.44166666666666665
1749217491.943825,False,0.44166666666666665
1749217491.980458,False,0.44166666666666665
1749217492.024199,False,0.44166666666666665
1749217492.061066,False,0.44166666666666665
1749217492.0989335,False,0.44166666666666665
1749217492.1359,False,0.44166666666666665
1749217492.1709807,False,0.44166666666666665
1749217492.2070172,False,0.44166666666666665
1749217492.2446396,False,0.44166666666666665
1749217492.2812042,False,0.44166666666666665
1749217492.315313,False,0.44166666666666665
1749217492.347115,False,0.44166666666666665
1749217492.381428,False,0.44166666666666665
1749217492.4183009,False,0.44166666666666665
1749217492.452071,False,0.44166666666666665
1749217492.4853501,False,0.44166666666666665
1749217492.5214026,False,0.44166666666666665
1749217492.5562086,False,0.44166666666666665
1749217492.591255,False,0.44166666666666665
1749217492.6248698,False,0.44166666666666665
1749217492.664341,False,0.44166666666666665
1749217492.6998603,False,0.44166666666666665
1749217492.7803826,False,0.44166666666666665
1749217492.8210287,False,0.44166666666666665
1749217492.8535354,False,0.44166666666666665
1749217492.8877106,False,0.44166666666666665
1749217492.9255419,False,0.44166666666666665
1749217492.9621696,False,0.44166666666666665
1749217492.9957187,False,0.44166666666666665
1749217493.02795,False,0.44166666666666665
1749217493.0635724,False,0.44166666666666665
1749217493.0969608,False,0.44166666666666665
1749217493.1326692,False,0.44166666666666665
1749217493.167275,False,0.44166666666666665
1749217493.2014995,False,0.44166666666666665
1749217493.2384887,False,0.44166666666666665
1749217493.2716389,False,0.44166666666666665
1749217493.3065119,False,0.44166666666666665
1749217493.3405776,False,0.44166666666666665
1749217493.3755004,False,0.44166666666666665
1749217493.4128997,False,0.44166666666666665
1749217493.4478385,False,0.44166666666666665
1749217493.4829445,False,0.44166666666666665
1749217493.51579,False,0.44166666666666665
1749217493.5483909,False,0.44166666666666665
1749217493.5827157,False,0.44166666666666665
1749217493.6187177,False,0.44166666666666665
1749217493.6515632,False,0.44166666666666665
1749217493.6852987,False,0.44166666666666665
1749217493.721082,False,0.44166666666666665
1749217493.7564976,False,0.44166666666666665
1749217493.7973187,False,0.44166666666666665
1749217493.8382506,False,0.44166666666666665
1749217493.8772016,False,0.44166666666666665
1749217493.9186869,False,0.44166666666666665
1749217493.9565742,False,0.44166666666666665
1749217493.9932692,False,0.44166666666666665
1749217494.0312161,False,0.44166666666666665
1749217494.0687895,False,0.44166666666666665
1749217494.13298,False,0.44166666666666665
1749217494.169556,False,0.44166666666666665
1749217494.2035081,False,0.44166666666666665
1749217494.242073,False,0.44166666666666665
1749217494.2799823,False,0.44166666666666665
1749217494.3179405,False,0.44166666666666665
1749217494.3546696,False,0.44166666666666665
1749217494.3930104,False,0.44166666666666665
1749217494.4247096,False,0.44166666666666665
1749217494.459502,False,0.44166666666666665
1749217494.49305,False,0.44166666666666665
1749217494.5312612,False,0.44166666666666665
1749217494.5671277,False,0.44166666666666665
1749217494.6015925,False,0.44166666666666665
1749217494.6352732,False,0.44333333333333336
1749217494.6719246,False,0.445
1749217494.7095473,False,0.44666666666666666
1749217494.749046,False,0.4483333333333333
1749217494.7874835,False,0.45
1749217494.823804,False,0.45166666666666666
1749217494.8618145,False,0.4533333333333333
1749217494.9014232,False,0.455
1749217494.943434,False,0.45666666666666667
1749217494.982358,False,0.4583333333333333
1749217495.018307,False,0.46
1749217495.0555508,False,0.46166666666666667
1749217495.0894966,False,0.4633333333333333
1749217495.1251683,False,0.465
1749217495.1633368,False,0.4666666666666667
1749217495.1984284,False,0.4666666666666667
1749217495.2370644,False,0.4666666666666667
1749217495.2740421,False,0.4666666666666667
1749217495.311758,False,0.4666666666666667
1749217495.3449812,False,0.4666666666666667
1749217495.3804884,False,0.4666666666666667
1749217495.4163582,False,0.4666666666666667
1749217495.4534903,False,0.4666666666666667
1749217495.4902282,False,0.4666666666666667
1749217495.5282414,False,0.4666666666666667
1749217495.5612905,False,0.4666666666666667
1749217495.60104,False,0.4666666666666667
1749217495.639796,False,0.4666666666666667
1749217495.675731,False,0.4666666666666667
1749217495.7341695,False,0.4666666666666667
1749217495.7743626,False,0.4666666666666667
1749217495.8158734,False,0.4666666666666667
1749217495.8524075,False,0.4666666666666667
1749217495.8915975,False,0.4666666666666667
1749217495.933434,False,0.4666666666666667
1749217495.9625232,False,0.4683333333333333
1749217495.9909012,False,0.47
1749217496.017522,False,0.4716666666666667
1749217496.0439835,False,0.47333333333333333
1749217496.0734687,False,0.475
1749217496.103183,False,0.4766666666666667
1749217496.1299615,False,0.47833333333333333
1749217496.1610708,False,0.48
1749217496.1959016,False,0.4816666666666667
1749217496.229861,False,0.48333333333333334
1749217496.2629309,False,0.485
1749217496.2963831,False,0.4866666666666667
1749217496.3313653,False,0.48833333333333334
1749217496.3641424,False,0.49
1749217496.3981345,False,0.49166666666666664
1749217496.4343035,False,0.49333333333333335
1749217496.4702363,False,0.495
1749217496.5052354,False,0.49666666666666665
1749217496.5392563,False,0.49833333333333335
1749217496.5724869,False,0.5
1749217496.6091459,False,0.5016666666666667
1749217496.6433163,False,0.5033333333333333
1749217496.6803088,False,0.505
1749217496.7145572,False,0.5066666666666667
1749217496.7510738,False,0.5083333333333333
1749217496.7856772,False,0.51
1749217496.869119,False,0.5116666666666667
1749217496.9056406,False,0.5133333333333333
1749217496.941087,False,0.515
1749217496.9784248,False,0.5166666666666667
1749217497.0161269,False,0.5183333333333333
1749217497.0501068,False,0.52
1749217497.0849662,False,0.5216666666666666
1749217497.1210382,False,0.5233333333333333
1749217497.1582057,False,0.525
1749217497.191578,False,0.5266666666666666
1749217497.228053,False,0.5283333333333333
1749217497.2640457,False,0.53
1749217497.2986379,False,0.5316666666666666
1749217497.3312838,False,0.5333333333333333
1749217497.3667214,False,0.535
1749217497.4030914,False,0.5366666666666666
1749217497.4381921,False,0.5383333333333333
1749217497.4744415,False,0.54
1749217497.5125122,False,0.5416666666666666
1749217497.5506318,False,0.5433333333333333
1749217497.5890493,False,0.545
1749217497.6245472,False,0.5466666666666666
1749217497.660934,False,0.5483333333333333
1749217497.6970558,False,0.55
1749217497.7357316,False,0.5516666666666666
1749217497.7719197,False,0.5533333333333333
1749217497.8080492,False,0.555
1749217497.8486843,False,0.5566666666666666
1749217497.8841255,False,0.5583333333333333
1749217497.9209418,False,0.56
1749217497.9586806,False,0.5616666666666666
1749217497.9917,False,0.5633333333333334
1749217498.026231,False,0.565
1749217498.0602324,False,0.5666666666666667
1749217498.0921884,False,0.5683333333333334
1749217498.1252246,False,0.57
1749217498.1582515,False,0.5716666666666667
1749217498.2199805,False,0.5733333333333334
1749217498.2600975,False,0.575
1749217498.2976694,False,0.5766666666666667
1749217498.334926,False,0.5783333333333334
1749217498.3749402,False,0.58
1749217498.4070902,False,0.5816666666666667
1749217498.4443362,False,0.5833333333333334
1749217498.479434,False,0.585
1749217498.5134583,False,0.5866666666666667
1749217498.548028,False,0.5883333333333334
1749217498.5835726,False,0.59
1749217498.6193495,False,0.5916666666666667
1749217498.6541715,False,0.5933333333333334
1749217498.688349,False,0.595
1749217498.724902,False,0.5966666666666667
1749217498.7606008,False,0.5983333333333334
1749217498.792355,False,0.6
1749217498.8276217,False,0.6016666666666667
1749217498.8625462,False,0.6033333333333334
1749217498.8998055,False,0.605
1749217498.9346335,False,0.6066666666666667
1749217498.971993,False,0.6083333333333333
1749217499.0045087,False,0.61
1749217499.044686,False,0.6116666666666667
1749217499.0805712,False,0.6133333333333333
1749217499.1135612,False,0.615
1749217499.1482973,False,0.6166666666666667
1749217499.1833107,False,0.6183333333333333
1749217499.2169461,False,0.62
1749217499.2502208,False,0.6216666666666667
1749217499.2817123,False,0.6233333333333333
1749217499.3194573,False,0.625
1749217499.3522954,False,0.6266666666666667
1749217499.3865592,False,0.6283333333333333
1749217499.4227219,False,0.63
1749217499.4553998,False,0.6316666666666667
1749217499.4892793,False,0.6333333333333333
1749217499.5216198,False,0.635
1749217499.5897236,False,0.6366666666666667
1749217499.6293747,False,0.6383333333333333
1749217499.6672907,False,0.64
1749217499.7067692,False,0.6416666666666667
1749217499.7436733,False,0.6433333333333333
1749217499.7811732,False,0.645
1749217499.8185363,False,0.6466666666666666
1749217499.8556983,False,0.6483333333333333
1749217499.8943741,False,0.65
1749217499.9300194,False,0.6516666666666666
1749217499.9656386,False,0.6533333333333333
1749217500.0052586,False,0.655
1749217500.0428417,False,0.6566666666666666
1749217500.0811682,False,0.6583333333333333
1749217500.1179833,False,0.66
1749217500.1512737,False,0.6616666666666666
1749217500.1860335,False,0.6633333333333333
1749217500.2231655,False,0.665
1749217500.2598908,False,0.6666666666666666
1749217500.297589,False,0.6683333333333333
1749217500.3326278,False,0.67
1749217500.368542,False,0.6716666666666666
1749217500.4082825,False,0.6733333333333333
1749217500.4457507,False,0.675
1749217500.484856,False,0.6766666666666666
1749217500.5339055,False,0.6783333333333333
1749217500.5716188,False,0.68
1749217500.6073484,False,0.6816666666666666
1749217500.644042,False,0.6833333333333333
1749217500.6827097,False,0.685
1749217500.7177052,False,0.6866666666666666
1749217500.7537148,False,0.6883333333333334
1749217500.7878814,False,0.69
1749217500.8234463,False,0.6916666666666667
1749217500.857498,False,0.6933333333333334
1749217500.889407,False,0.695
1749217500.956781,False,0.6966666666666667
1749217500.9936287,False,0.6983333333333334
1749217501.0270932,False,0.7
1749217501.0604572,False,0.7016666666666667
1749217501.0988202,False,0.7033333333333334
1749217501.132672,False,0.705
1749217501.1671052,False,0.7066666666666667
1749217501.2074025,False,0.7083333333333334
1749217501.2417173,False,0.71
1749217501.276999,False,0.7116666666666667
1749217501.3348353,False,0.7133333333333334
1749217501.3708096,False,0.715
1749217501.4060516,False,0.7166666666666667
1749217501.4436378,False,0.7183333333333334
1749217501.4807732,False,0.72
1749217501.517809,False,0.7216666666666667
1749217501.5584495,False,0.7233333333333334
1749217501.597013,False,0.725
1749217501.6344023,False,0.7266666666666667
1749217501.6719334,False,0.7283333333333334
1749217501.7143114,False,0.73
1749217501.7533176,False,0.7316666666666667
1749217501.7935035,False,0.7333333333333333
1749217501.8355706,False,0.735
1749217501.8733737,False,0.7366666666666667
1749217501.9116826,False,0.7383333333333333
1749217501.9504614,False,0.74
1749217501.9894984,False,0.7416666666666667
1749217502.0263965,False,0.7433333333333333
1749217502.0650904,False,0.745
1749217502.1023529,False,0.7466666666666667
1749217502.1391811,False,0.7483333333333333
1749217502.1762135,False,0.75
1749217502.2135189,False,0.7516666666666667
1749217502.2496202,False,0.7533333333333333
1749217502.316256,False,0.755
1749217502.3547804,False,0.7566666666666667
1749217502.390514,False,0.7583333333333333
1749217502.4250176,False,0.76
1749217502.4603782,False,0.7616666666666667
1749217502.4960012,False,0.7633333333333333
1749217502.5293915,False,0.765
1749217502.5629227,False,0.7666666666666667
1749217502.5999327,False,0.7683333333333333
1749217502.6352468,False,0.77
1749217502.6691964,False,0.7716666666666666
1749217502.7023883,False,0.7733333333333333
1749217502.7369683,False,0.775
1749217502.7686045,False,0.7766666666666666
1749217502.801764,False,0.7783333333333333
1749217502.8371174,False,0.78
1749217502.8705883,False,0.7816666666666666
1749217502.9041927,False,0.7833333333333333
1749217502.9379067,False,0.785
1749217502.9722004,False,0.7866666666666666
1749217503.0072699,False,0.7883333333333333
1749217503.0433302,False,0.79
1749217503.0801542,False,0.7916666666666666
1749217503.1135428,False,0.7933333333333333
1749217503.1496105,False,0.795
1749217503.1872368,False,0.7966666666666666
1749217503.224494,False,0.7983333333333333
1749217503.2610037,False,0.8
1749217503.2959778,False,0.8016666666666666
1749217503.3339317,False,0.8033333333333333
1749217503.370755,False,0.805
1749217503.4082527,False,0.8066666666666666
1749217503.4452577,False,0.8083333333333333
1749217503.4785688,False,0.81
1749217503.5116317,False,0.8116666666666666
1749217503.548395,False,0.8133333333333334
1749217503.5807726,False,0.815
1749217503.6195776,False,0.8166666666666667
1749217503.6807914,False,0.8183333333333334
1749217503.7183597,False,0.82
1749217503.755799,False,0.8216666666666667
1749217503.790722,False,0.8233333333333334
1749217503.8255506,False,0.825
1749217503.8611515,False,0.8266666666666667
1749217503.896899,False,0.8283333333333334
1749217503.93065,False,0.83
1749217503.9705997,False,0.8316666666666667
1749217504.0073197,False,0.8333333333333334
1749217504.039629,False,0.835
1749217504.0723538,False,0.8366666666666667
1749217504.1062052,False,0.8383333333333334
1749217504.1385078,False,0.84
1749217504.1735027,False,0.8416666666666667
1749217504.2112966,False,0.8433333333333334
1749217504.2490363,False,0.845
1749217504.2866445,False,0.8466666666666667
1749217504.3234096,False,0.8483333333333334
1749217504.3614385,False,0.85
1749217504.399438,False,0.8516666666666667
1749217504.437518,False,0.8533333333333334
1749217504.4771163,False,0.855
1749217504.5128329,False,0.8566666666666667
1749217504.5500185,False,0.8583333333333333
1749217504.5844467,False,0.86
1749217504.6186457,False,0.8616666666666667
1749217504.6516361,False,0.8633333333333333
1749217504.6874332,False,0.865
1749217504.7216578,False,0.8666666666666667
1749217504.7558165,False,0.8683333333333333
1749217504.7902436,False,0.87
1749217504.825383,False,0.8716666666666667
1749217504.8608372,False,0.8733333333333333
1749217504.8984265,False,0.875
1749217504.9337652,False,0.8766666666666667
1749217504.9718409,False,0.8783333333333333
1749217505.0495574,False,0.88
1749217505.0865486,False,0.8816666666666667
1749217505.1265147,False,0.8833333333333333
1749217505.1642253,False,0.885
1749217505.201364,False,0.8866666666666667
1749217505.237138,False,0.8883333333333333
1749217505.2744393,False,0.89
1749217505.314092,False,0.8916666666666667
1749217505.3512497,False,0.8933333333333333
1749217505.3903232,False,0.895
1749217505.428833,False,0.8966666666666666
1749217505.4659827,False,0.8983333333333333
1749217505.502356,False,0.9
1749217505.5433357,False,0.9016666666666666
1749217505.5789707,False,0.9033333333333333
1749217505.6159587,False,0.905
1749217505.6522377,False,0.9066666666666666
1749217505.6885006,False,0.9083333333333333
1749217505.7283733,False,0.91
1749217505.7653813,False,0.9116666666666666
1749217505.8025362,False,0.9133333333333333
1749217505.8431213,False,0.915
1749217505.882324,False,0.9166666666666666
1749217505.9208698,False,0.9183333333333333
1749217505.96318,False,0.92
1749217505.999844,False,0.9216666666666666
1749217506.0346189,False,0.9233333333333333
1749217506.0729434,False,0.925
1749217506.1074147,False,0.9266666666666666
1749217506.1406934,False,0.9283333333333333
1749217506.1638975,False,0.93
1749217506.1820264,False,0.9316666666666666
1749217506.2138698,False,0.9333333333333333
1749217506.2518857,False,0.935
1749217506.2831726,False,0.9366666666666666
1749217506.3134885,False,0.9383333333333334
1749217506.3385608,False,0.94
1749217506.4015303,False,0.9416666666666667
1749217506.4308178,False,0.9433333333333334
1749217506.4597387,False,0.945
1749217506.4877021,False,0.9466666666666667
1749217506.5294182,False,0.9483333333333334
1749217506.5636485,False,0.95
1749217506.5971682,False,0.9516666666666667
1749217506.6274667,False,0.9533333333333334
1749217506.6580873,False,0.955
1749217506.6905675,False,0.9566666666666667
1749217506.7195754,False,0.9583333333333334
1749217506.7545013,False,0.96
1749217506.7867322,False,0.9616666666666667
1749217506.8197207,False,0.9633333333333334
1749217506.8515322,False,0.965
1749217506.884169,False,0.9666666666666667
1749217506.928225,False,0.9683333333333334
1749217506.9495862,False,0.97
1749217506.9805975,False,0.9716666666666667
1749217507.0193286,False,0.9733333333333334
1749217507.0570426,False,0.975
1749217507.0882416,False,0.9766666666666667
1749217507.118256,False,0.9783333333333334
1749217507.149466,False,0.98
1749217507.1900628,False,0.9816666666666667
1749217507.2310963,False,0.9833333333333333
1749217507.2735958,False,0.985
1749217507.313895,False,0.9866666666666667
1749217507.3512821,False,0.9883333333333333
1749217507.3918455,False,0.99
1749217507.4319754,False,0.9916666666666667
1749217507.4674413,False,0.9933333333333333
1749217507.5065408,False,0.995
1749217507.5264187,False,0.9966666666666667
1749217507.5479405,False,0.9983333333333333
1749217507.5670156,False,1.0
1749217507.5879955,False,1.0
1749217507.6120496,False,1.0
1749217507.6412902,False,1.0
1749217507.6742873,False,1.0
1749217507.7061243,False,1.0
1749217507.7716396,False,1.0
1749217507.826315,False,1.0
1749217507.8739848,False,1.0
1749217507.9210076,False,1.0
1749217507.968519,False,1.0
1749217508.012441,False,1.0
1749217508.054301,False,1.0
1749217508.0934062,False,1.0
1749217508.1183207,False,1.0
1749217508.1407063,False,1.0
1749217508.167752,False,1.0
1749217508.2308323,False,1.0
1749217508.2714942,False,1.0
1749217508.309669,False,1.0
1749217508.3484766,False,1.0
1749217508.3901803,False,1.0
1749217508.426292,False,1.0
1749217508.4623718,False,1.0
1749217508.4973881,False,1.0
1749217508.5294514,False,1.0
1749217508.568496,False,1.0
1749217508.6013808,False,1.0
1749217508.6377594,False,1.0
1749217508.6741676,False,1.0
1749217508.710486,False,1.0
1749217508.745485,False,1.0
1749217508.7803047,False,1.0
1749217508.8188834,False,1.0
1749217508.8554337,False,1.0
1749217508.8904438,False,1.0
1749217508.925404,False,1.0
1749217508.9615276,False,1.0
1749217508.9957836,False,1.0
